Assembly	Intergenes.Alignedpp.aboveThr.Nb	Intergenes.Alignedmm.aboveThr.Nb	PurineBias	Taxid	Specie	assembly_level	RegionNb	GeneNb	tRNA	rRNA	Size	GC.content.avg	GC.content.med	Gene.GC.content.avg	Gene.GC.content.med	Gene.length.avg	Gene.length.med	Promoters.GC.content.avg	Promoters.GC.content.med	Intergenes.GC.content.avg	Intergenes.GC.content.med	Intergenes.length.avg	Intergenes.length.med	Intergenes.Convergent.GC.content.avg	Intergenes.Convergent.GC.content.med	Intergenes.Convergent.length.avg	Intergenes.Convergent.length.med	Intergenes.Convergent.nb	Intergenes.Divergent.GC.content.avg	Intergenes.Divergent.GC.content.med	Intergenes.Divergent.length.avg	Intergenes.Divergent.nb	Intergenes.Alignedpp.GC.content.avg	Intergenes.Alignedpp.GC.content.med	Intergenes.Alignedpp.length.avg	Intergenes.length.content.med	Intergenes.Alignedpp.nb	Intergenes.Alignedmm.GC.content.avg	Intergenes.Alignedmm.GC.content.med	Intergenes.Alignedmm.length.avg	Intergenes.Alignedmm.nb	Compaction	CompactionBp	ConvergentIntergeneProportion	AlignedIntergeneProportion	DivergentIntergeneProportion	Tss.Nb	Tss.Proportion
GCA_001717025.1	302	318	0.565128037618494	1867260	Candidatus^Methanomethylicus^oleusabulum	Scaffold	NA	1550	NA	NA	1374477	0.552842383175256	NA	0.557181970161984	0.525252525252525	412	396	0.450961612137001	0.451612903225806	0.452754964088839	0.468085106382979	NA	NA	0.536367338019785	0.543053599229001	123.064516129032	65	186	0.432141257929393	0.433703361085415	155.5	234	0.435372228296108	0.461901306240929	55.5	NA	392	0.443042155455847	0.470588235294118	50	403	0.00112770166397837	0.0433744980818159	0.0166536071538483	0.0169011558578281	0.0264733422239877	1088	70.1935483870968
GCA_001719125.1	526	544	0.564498135836164	1891280	Sulfolobus^sp.^A20	Complete Genome	1	2547	45	3	2688317	0.347752515793338	NA	0.355035601134806	0.35054707414258	1103.38421444527	759	0.277943817803003	0.274193548387097	0.254784694993009	0.258914337604682	NA	NA	0.276809565215293	0.291666666666667	221.696750902527	72	277	0.261154019799542	0.257313943541488	150.5	468	0.246837331972963	0.254545454545455	54	NA	661	0.24887647569551	0.254785675032057	61	648	0.000947432910627727	0.0419883518201165	0.0228432881985272	0.015788316630814	0.0262000351893025	2006	78.7593246957205
GCA_001723835.1	738	766	0.574450641269008	1849365	Candidatus^Altiarchaeales^archaeon^WOR_SM1_79	Scaffold	332	2738	29	2	3188023	0.392144875762268	NA	0.411697875060472	0.404764799847412	1590.5	907.5	0.272985558105007	0.258064516129032	0.253932009311116	0.262353214742472	NA	NA	0.304701235131097	0.316890552741687	131.160130718954	63.5	306	0.229513514721372	0.23765227021041	136.5	324	0.248563253674593	0.255479123340266	72	NA	850	0.250501125272112	0.255747885835095	68	892	0.000858839475122984	0.0345248450215071	0.0125893069152889	0.0206522976779026	0.0138725473436045	2152	78.5975164353543
GCA_001723845.1	665	552	0.570461179428024	1849261	Candidatus^Altiarchaeales^archaeon^WOR_SM1_SCG	Scaffold	300	2207	26	3	2549736	0.367148971221437	NA	0.366805772660561	0.369309838472834	839.666666666667	585	0.208297306285334	0.193548387096774	0.202285847711739	0.2	NA	NA	0.244454442023381	0.269230769230769	159.351351351351	64	259	0.190070962824804	0.176470588235294	174	269	0.198590087230189	0.195816036705265	72.5	NA	768	0.194718784868995	0.194102304013911	73.5	634	0.000865579809046897	0.0386946923132434	0.0161867738463903	0.0203374976860349	0.0183571946272085	1755	79.5197100135931
GCA_001729965.1	236	371	0.574197938336902	1561964	Methanosphaera^sp.^WGK6	Contig	37	1502	42	3	1729155	0.286477259915169	NA	0.297829443647164	0.2877750705805	906.622340425532	849	0.204227953910453	0.193548387096774	0.185299794651627	0.171717171717172	NA	NA	0.1735457364563	0.16993396918562	346.209523809524	99	210	0.166037062983519	0.156288389289761	275.5	210	0.18988845024472	0.172712086863143	76	NA	372	0.193244498768471	0.181818181818182	77	605	0.000868632366676209	0.0637398035456625	0.0420459704306439	0.0302812645482909	0.0334585389973715	1027	68.375499334221
GCA_001742785.1	347	306	0.565966131542983	1878999	Candidatus^Altiarchaeales^archaeon^IMC4	Scaffold	1	1354	22	3	1390915	0.4788452205922	NA	0.489899566383093	0.503955453149002	828.503410641201	660	0.345551915322581	0.338709677419355	0.305960791725708	0.326829268292683	NA	NA	0.353900471637201	0.388297872340426	144.681081081081	72	185	0.282552885582535	0.284674953141955	107.5	222	0.306958941140852	0.333333333333333	58	NA	444	0.295462159174265	0.321428571428571	51.5	392	0.000973459916673557	0.0340905087658124	0.0192434476585557	0.0169327385210455	0.0171577702447669	1097	81.0192023633678
GCA_001748385.1	450	441	0.555476636065524	867917	Vulcanisaeta^thermophila	Contig	NA	2171	NA	NA	2022594	0.497402808592255	NA	0.493406281466492	0.50155853861581	850.767857142857	736.5	0.392689839126448	0.387096774193548	0.374504701578693	0.386363636363636	NA	NA	0.355545130414645	0.4	112.746212121212	28	264	0.378403541535771	0.381197839960727	104	410	0.378912940511844	0.391752577319588	53	NA	571	0.376140175795746	0.384615384615385	53	544	0.00107337409287282	0.036725610775074	0.0147162505178993	0.0156437723042786	0.0210818384707954	1711	78.8116075541225
GCA_001761425.1	292	328	0.579418627880271	1737403	Nanohaloarchaea^archaeon^SG9	Complete Genome	1	1214	28	3	1118574	0.46368143725851	NA	0.471410776540915	0.471893777863927	826.747135842881	640.5	0.38425219941349	0.387096774193548	0.353099623049574	0.369620253164557	NA	NA	0.363891146499792	0.387096774193548	99.4238410596027	38	151	0.369140180151868	0.371428571428571	110	204	0.345661763373963	0.3656191369606	50	NA	328	0.346335404048886	0.366819571865443	57.5	364	0.00108531040413956	0.0410075685649765	0.0134215527984738	0.0209463120008153	0.0200612565641612	1028	84.6787479406919
GCA_001766815.1	451	391	0.555326972150353	1838285	Candidatus^Syntrophoarchaeum^caldarius	Scaffold	10	1828	38	3	1666081	0.451467066860854	NA	0.456866194499887	0.46078431372549	832.747731397459	729	0.391448696666517	0.387096774193548	0.340440815397685	0.358490566037736	NA	NA	0.36627794021159	0.384615384615385	92.8333333333333	29	156	0.34335167178474	0.346035759436518	122	206	0.334926441757486	0.358381502890173	32	NA	551	0.337089640637783	0.360759493670886	29	475	0.00109718555100262	0.0239670220115349	0.00869225445821661	0.00888252131799114	0.0150845006935437	1254	68.5995623632385
GCA_001766825.1	258	344	0.56194582042423	1839936	Candidatus^Syntrophoarchaeum^butanivorans	Scaffold	16	1640	33	3	1456963	0.487266723195629	NA	0.488385912607152	0.49393800453992	864.099476439791	786	0.42403536977492	0.435483870967742	0.383098769747232	0.4	NA	NA	0.422311499277127	0.428571428571429	139.910344827586	57	145	0.375465473060956	0.384180790960452	118	175	0.385697481954847	0.403535980148883	20.5	NA	396	0.372297346261384	0.398455333654073	26	498	0.00112562913402743	0.0233487398101393	0.0139241696597648	0.00917542175058667	0.0141733180595526	952	58.0487804878049
GCA_001767315.1	432	423	0.518277958286306	1873524	Halodesulfurarchaeum^formicicum	Complete Genome	1	2071	45	3	1972283	0.637636688041219	NA	0.641177749735121	0.646942800788955	867.76581361661	747	0.578689593206603	0.580645161290323	0.523442081293578	0.565656565656566	NA	NA	0.451424462025014	0.5	69.9964912280702	12	285	0.573167479545727	0.576923076923077	123	379	0.529539615980873	0.570230607966457	49	NA	547	0.52029330578032	0.560120481927711	48.5	526	0.00105005214768874	0.0377881875978245	0.010114674212575	0.0141521272555713	0.0236360603422531	1613	77.8850796716562
GCA_001768965.1	392	334	0.537345897934219	1797286	archaeon^RBG_16_50_20	Scaffold	113	1309	9	1	1337444	0.496201798743775	NA	0.50019541008047	0.508295713238415	1001.625	996	0.455664033012933	0.467741935483871	0.450310727734488	0.469758064516129	NA	NA	0.48785777171848	0.497907949790795	122.144104803493	57	229	0.449677510101608	0.463324964131994	187.5	266	0.432097035040123	0.463917525773196	71	NA	407	0.447346108914135	0.467532467532468	74	343	0.000978732567494415	0.060038401607843	0.0209137728383393	0.0227471206271066	0.0372912809807364	1258	96.1038961038961
GCA_001774235.1	365	391	0.550677391839297	1797378	Candidatus^Bathyarchaeota^archaeon^RBG_13_46_16b	Scaffold	92	1344	23	3	1369378	0.44449531831764	NA	0.463707009713312	0.462087087087087	717.291666666667	613.5	0.392660230022703	0.403225806451613	0.386346199450961	0.411281235500762	NA	NA	0.421944435027964	0.4375	154.663594470046	63	217	0.385723090917123	0.402565823721198	188.5	244	0.372361201354922	0.402777777777778	73	NA	397	0.381393419073937	0.410929930560416	76.5	408	0.000981467498382477	0.0602718898653257	0.0245089376344588	0.0266843778708289	0.0335875119944968	1244	92.5595238095238
GCA_001774245.1	559	454	0.522853447994128	1797379	Candidatus^Bathyarchaeota^archaeon^RBG_13_52_12	Scaffold	111	1816	34	1	2081685	0.493985210684156	NA	0.53679082144963	0.546666666666667	826.428571428571	750	0.407559336642671	0.435483870967742	0.401066528157923	0.423076923076923	NA	NA	0.429478211705985	0.433862433862434	182.844036697248	97	327	0.407548763802426	0.421403962101636	185	404	0.390423228026362	0.418318719024018	87.5	NA	672	0.392273282257394	0.423146473779385	95	541	0.000872370219317524	0.064270650939023	0.0287219247868914	0.0283670440052169	0.035903606933806	1821	100.275330396476
GCA_001775955.1	462	442	0.551786661545149	1797377	Candidatus^Bathyarchaeota^archaeon^RBG_13_38_9	Scaffold	48	1568	17	1	1724111	0.33611046667449	NA	0.384949032961748	0.387419183889772	810.27027027027	670.5	0.313225999729411	0.32258064516129	0.292342818079875	0.307692307692308	NA	NA	0.308050357346755	0.311926605504587	139.40614334471	70	293	0.306816984869121	0.310126582278481	205	305	0.289386096629336	0.305882352941176	92	NA	537	0.278110690767658	0.305839002267574	90	522	0.000909454205674693	0.0684230887686466	0.0236910500542019	0.0321580223083085	0.0362650664603381	1514	96.5561224489796
GCA_001775995.1	199	229	0.557012895861434	1797381	Candidatus^Bathyarchaeota^archaeon^RBG_16_48_13	Scaffold	16	896	24	3	848615	0.473380412263505	NA	0.458196222811123	0.449275362318841	778.125984251968	612	0.417145903949423	0.419354838709677	0.409513922034088	0.419226490972876	NA	NA	0.437042433922491	0.444444444444444	131.225563909774	56	133	0.400740911661216	0.397045061906133	171.5	156	0.406900711978481	0.429788313759606	62	NA	240	0.403868050679363	0.413559322033898	53	295	0.00105583804198606	0.0544805359320776	0.0205664523959628	0.0229538718971501	0.0315266640349275	740	82.5892857142857
GCA_001776015.1	346	377	0.557644170457772	1797382	Candidatus^Bathyarchaeota^archaeon^RBG_16_57_9	Scaffold	73	1390	30	1	1523517	0.577085267880858	NA	0.610805472785642	0.621212121212121	691.76	540	0.459437776110694	0.483870967741935	0.45910532485056	0.482496061613863	NA	NA	0.527495479496628	0.500465549348231	128.039473684211	58.5	228	0.460194065868127	0.467340511986997	145	296	0.444731015610063	0.479166666666667	59	NA	461	0.44034034295029	0.484848484848485	64	495	0.00091236264511653	0.0512504947434128	0.0191615846754582	0.0230788366654261	0.0281716580779867	1315	94.6043165467626
GCA_001784635.1	235	247	0.564839221951025	1801633	Candidatus^Micrarchaeota^archaeon^RBG_16_49_10	Scaffold	26	1029	34	1	916337	0.480885690773363	NA	0.477207718345867	0.485260770975057	629.760416666667	474	0.344865432334415	0.338709677419355	0.322330904811681	0.333333333333333	NA	NA	0.361679713386689	0.368421052631579	102.304635761589	48	151	0.317976297104905	0.323529411764706	124	195	0.312741471219438	0.329030646235843	55	NA	314	0.315616584024454	0.332893579595427	68.5	310	0.00112294930795111	0.0528626476940252	0.0168584265395809	0.026474975909518	0.0263876717845072	872	84.7424684159378
GCA_001786395.1	401	345	0.55449420430691	1801881	Candidatus^Pacearchaeota^archaeon^RBG_13_36_9	Scaffold	95	1623	25	2	1591688	0.352358371166075	NA	0.396340098164642	0.405660377358491	951.714285714286	636	0.265169219212953	0.258064516129032	0.231553869418955	0.25	NA	NA	0.272447746402369	0.270979020979021	99.2155963302752	40.5	218	0.239382518314628	0.24	121	275	0.218011826802611	0.247641509433962	53.5	NA	552	0.22346257188636	0.246336429308566	62	444	0.00101967219706375	0.0399985738411045	0.0135887183920467	0.0190930948778906	0.0209054789632139	1296	79.8521256931608
GCA_001786425.1	123	157	0.555830185097866	1801882	Candidatus^Pacearchaeota^archaeon^RBG_16_35_8	Scaffold	36	438	21	1	453623	0.340344614306783	NA	0.341583977018262	0.353872107495296	672	595.5	0.25197203873533	0.258064516129032	0.189953544058762	0.210526315789474	NA	NA	0.188281399446933	0.225352112676056	70.4210526315789	20	57	0.236209642469649	0.240740740740741	103	67	0.175619343822502	0.191489361702128	49	NA	161	0.186607197363486	0.208817829457364	54.5	208	0.000965559506462415	0.0454959294392039	0.00884875766881308	0.0302828560280233	0.0152130734111807	414	94.5205479452055
GCA_001786585.1	178	166	0.566194833332481	1801632	Candidatus^Micrarchaeota^archaeon^RBG_16_36_9	Scaffold	20	822	28	1	730230	0.354929892146454	NA	0.405685800432031	0.375722543352601	936	195	0.260680034873583	0.258064516129032	0.211608223609105	0.22093023255814	NA	NA	0.229373078296276	0.25	70.4222222222222	28	90	0.224168243879744	0.228743545611016	110.5	134	0.194819077799287	0.205882352941176	35	NA	285	0.218318165205923	0.222222222222222	42.5	224	0.00112567273324843	0.0349917149391288	0.00867945715733399	0.0147145419936184	0.0202771729455103	612	74.4525547445255
GCA_001787285.1	158	176	0.575751460046402	1801880	Candidatus^Pacearchaeota^archaeon^RBG_13_33_26	Scaffold	11	709	30	1	579469	0.336102843199873	NA	0.351529296375306	0.346534653465347	740.727272727273	480	0.2454823176099	0.225806451612903	0.190297244166498	0.196428571428571	NA	NA	0.182128417409054	0.185687712003501	56.109375	13.5	64	0.208594119882626	0.207486631016043	99.5	94	0.180224528835146	0.19047619047619	46	NA	211	0.194441179568622	0.198591549295775	44.5	224	0.00122353395953882	0.0369942136680306	0.0061970528190464	0.02085357456568	0.0161406391023506	522	73.6248236953456
GCA_001791825.1	155	180	0.554395632030665	1802470	Candidatus^Woesearchaeota^archaeon^RBG_13_36_6	Scaffold	63	538	8	1	689463	0.340507420691423	NA	0.398301316135159	0.357615894039735	507.666666666667	428	0.242717776448392	0.258064516129032	0.216442512347982	0.230591988656505	NA	NA	0.221835665016361	0.228110599078341	120.29347826087	56.5	92	0.232679861378203	0.2398753894081	141	117	0.217491896236129	0.225352112676056	76	NA	209	0.206305841360969	0.222222222222222	61	258	0.000780317435453389	0.0551313123401836	0.016051622784689	0.0312039949932049	0.0239273173469787	569	105.762081784387
GCA_001800665.1	406	399	0.541714948247059	1797976	Euryarchaeota^archaeon^RBG_13_31_8	Scaffold	146	980	25	NA	1562518	0.290205529238109	NA	0.340476640778159	0.345345345345345	852.142857142857	639	0.20943454549469	0.225806451612903	0.175164367080179	0.190871369294606	NA	NA	0.17313729529971	0.16869918699187	193.165048543689	85	206	0.199633188821837	0.206170857856251	206	214	0.18064177750351	0.195974721802445	84.5	NA	524	0.16005844541463	0.177777777777778	85	509	0.000627192774739235	0.0604724233576829	0.025466586624922	0.0322589883764539	0.028213434981229	1233	125.816326530612
GCA_001800675.1	283	269	0.547434631533963	1797977	Euryarchaeota^archaeon^RBG_13_57_23	Scaffold	66	1398	31	2	1520809	0.56668727519736	NA	0.58472882768771	0.582329317269076	763.108108108108	645	0.508000815369719	0.516129032258065	0.487829618117824	0.504201680672269	NA	NA	0.508933237551149	0.527777777777778	67.1675392670157	24	191	0.499361921409479	0.5	168	245	0.478189281881636	0.5	61.5	NA	400	0.47985070555467	0.506518046709129	60.5	376	0.000919247584673684	0.0445093696841615	0.00843564181958418	0.0174448270624385	0.027064542621723	1042	74.5350500715308
GCA_001800715.1	287	261	0.552287801144277	1797978	Euryarchaeota^archaeon^RBG_13_61_15	Scaffold	129	755	22	1	1164805	0.565303903737048	NA	0.59540827384654	0.60482917871234	727.722222222222	574.5	0.436357338634378	0.516129032258065	0.413548891970117	0.5	NA	NA	0.453919521518842	0.513698630136986	118.006802721088	41	147	0.472266989454239	0.512238285144566	203	182	0.376226591032054	0.478260869565217	90	NA	365	0.404781241550879	0.5	71.5	342	0.000648177162701053	0.0596657809676298	0.0148926215117551	0.0279471671223939	0.0317186138452359	912	120.794701986755
GCA_001800735.1	350	324	0.53813621965512	1797979	Euryarchaeota^archaeon^RBG_16_62_10	Scaffold	116	1009	28	1	1494907	0.600035469942066	NA	0.624950190369536	0.622121537425276	975.083333333333	856.5	0.483504129884269	0.548387096774194	0.479125552420551	0.547169811320755	NA	NA	0.561575837605848	0.604339004214141	113.762626262626	29.5	198	0.526921657374518	0.551820728291317	174	237	0.444088770228203	0.529508513931888	80.5	NA	458	0.4521975081127	0.53448275862069	74	431	0.000674958375337061	0.0532556540306521	0.015067826961811	0.0256699915111776	0.0275856625194745	1148	113.776015857284
GCA_001800745.1	339	285	0.500228875524616	1797980	Euryarchaeota^archaeon^RBG_16_67_27	Scaffold	79	1467	32	2	1546722	0.677922932628679	NA	0.683207666663222	0.689330543933054	967	735	0.634432286485718	0.645161290322581	0.618921270420438	0.64928955453149	NA	NA	0.614229821432476	0.666666666666667	78.4947916666667	17.5	192	0.638160164323804	0.644055586540249	141	264	0.616566182526466	0.651102228682171	57	NA	440	0.610946470645177	0.647228833730024	57	394	0.000948457447427527	0.0406866909502807	0.00974383244047735	0.0166203105664754	0.0240663803838052	1152	78.5276073619632
GCA_001800755.1	455	459	0.509010384041428	1797981	Euryarchaeota^archaeon^RBG_16_68_12	Scaffold	131	1470	52	1	1762618	0.669799249724422	NA	0.69490764486888	0.707461084272679	701.636363636364	636	0.583742472479	0.645161290322581	0.587679341971529	0.649155722326454	NA	NA	0.663184033629365	0.698484848484848	141.066666666667	58.5	240	0.622913941168075	0.637931034482759	175	311	0.550068927348599	0.635749385749386	72.5	NA	532	0.570500656803712	0.647354915120411	77	528	0.000833986717485014	0.0569251250129069	0.0192077920456957	0.0260477596393546	0.0308773653735523	1536	104.489795918367
GCA_001800795.1	321	339	0.506439254081573	1797982	Euryarchaeota^archaeon^RBG_16_68_13	Scaffold	51	1387	27	3	1588817	0.660958287142189	NA	0.66158359602144	0.665099268547544	1029.62857142857	1032	0.610556560360814	0.645161290322581	0.598160483278193	0.64018927444795	NA	NA	0.614868988737461	0.666666666666667	89.0788177339901	23	203	0.624950697251284	0.635421482508861	138.5	262	0.58476062983201	0.636363636363636	66	NA	418	0.587861288570106	0.643835616438356	56	467	0.000872976560547879	0.0420407133105952	0.0113814240406541	0.0192017079374151	0.0228390053731802	1184	85.3640951694304
GCA_001800815.1	347	324	0.541824969082943	1797983	Euryarchaeota^archaeon^RBG_19FT_COMBO_56_21	Scaffold	65	1713	38	2	1868766	0.563052442163397	NA	0.563122586297661	0.565195760328791	917.029411764706	819	0.5101376565221	0.516129032258065	0.487349490209255	0.503184713375796	NA	NA	0.503238349500718	0.508846153846154	60.875	22	224	0.499126252781178	0.504	177	303	0.487501629254225	0.503972474194557	68.5	NA	472	0.472288249268237	0.5	56.5	478	0.000916647670173794	0.0456612812947153	0.00729679371307055	0.016962664132374	0.0286986171623414	1277	74.5475773496789
GCA_001800825.1	489	484	0.498541877570129	1797984	Euryarchaeota^archaeon^RBG_19FT_COMBO_69_17	Scaffold	66	2034	43	3	2210690	0.673415529782626	NA	0.692765783945338	0.693975248198014	862.778571428571	645.5	0.633293057123325	0.661290322580645	0.61596365292443	0.662418831168831	NA	NA	0.618561946093625	0.678787878787879	82.0388349514563	19	309	0.650495991570174	0.662048585792685	147	394	0.616073230576095	0.655172413793103	60	NA	601	0.593347293261374	0.661153635866594	63	640	0.000920074727799918	0.0460661603390797	0.0114670080382143	0.0198671003170956	0.0261990600219841	1761	86.5781710914454
GCA_001830115.1	392	356	0.577065723017587	1802371	Thaumarchaeota^archaeon^RBG_16_49_8	Scaffold	124	1006	17	2	1388926	0.466823790594824	NA	0.438305629671986	0.45101701951017	294.166666666667	262	0.372994240477827	0.419354838709677	0.363523697252554	0.402010050251256	NA	NA	0.397617613542045	0.427325581395349	162.811659192825	84	223	0.382718929200284	0.398589065255732	218	241	0.361924134134439	0.4	88.5	NA	468	0.335590853718048	0.39622641509434	105	411	0.000724300646686721	0.0745361883930461	0.0261403415300743	0.0367098391130989	0.0378263492799472	1230	122.266401590457
